Sample ID,Ground Truth,OCR Text
n06-082.png,"""Yes,"" he said. ""I know."" ""No harm must come to her, Dan."" ""She'll be all right. It's the men who'll be after that coach I'm interested in, Johnny."" ""I know. But if lead starts flying she might be in danger."" ""That's so. But I reckon they'll be too busy shooting at us to bother with the coach and the folks in it.""","a“ oo he sord lwo No Warr wut cove be be Dan. ~ See he ale AA My He won hol UU fe afer that coadlr Mar unluodecl Un me bw be : bw. ay , 0 9 (an QuA (f Leal er (ys Soe mi be um ia oe “ Thaty So | uA lredww Hen ‘A he {eyo ~— Brel aA oe chs a, cc Onn He fall, 4. "
n06-092.png,"""Maybe,"" I said. ""But we've got to remember that girl all the time, Dan. I feel kind of responsible for her."" ""Of course,"" he said, giving me one of his strange looks. Then he turned the conversation. ""Let's ride over and have a look at the mining camp. After all it's them we're supposed to be working for, as well as the townsfolk and the agency detective.""","“Hay he, l sad, ~ QUA we've jet to Cermhy Yur sxl al He tre, Parr. | fuel Ln of (2 pov ke lr by“ Of ene “ he Jad Gis mre one of MW fame (ots, Then he trick the (aweyotlonr “LAS Wde cVw and lave a lok at He wi cap. Mle al NHS ren, we ke seppreA to he WI Por, 49 eR a5 tee jormfolk arof Any. Heer delelrve. "
n06-100.png,"With something of a start I remembered the man who'd brought us into this business. ""Maybe you don't know about Appleton, Dan?"" ""Know what?"" ""That he's dead,"" I said. I watched him because I was always fascinated by the way he looked when you tried to surprise him. ""Dead?"" he said. ""Yes. Dead. Shuffled out of the deck. Blasted down with a shotgun outside the Palace last night.""","Wid. soot} Pa Ak | rarobeed Uy man whoa Sees Wo use hes bunnen . Mon he yeu dort jaroty aloors fy pon bun (bs What 2° That eS clon” Pe ee hecamre | wa, very, Ronunatecs ~ Hr es he (oolucd ier you eck Yo unpre Vu . * Mead?” be tasted . “Te. Deud - Sfflad ord of thee dk . Rlarted flow ust, a ghrotur, ohn H+ Pakate ‘ « (c “M4 ‘ "
n06-111.png,"""Fenton or Somers,"" he said. ""Or the Town Marshal,"" I added. His face was fixed, nreadable as a rock. ""Let's get over to the mining camp,"" he said abruptly. He wheeled his horse back off the trail and up the slope leading to the ridge. I followed. From the top you could see something of the wild hill country that lay all round Gilburg Crossing.","“Fenton cr Joma‘ be wa, “Or We ur eral, | aclolecl - Ho fae Was Pi tect, Lueakable a, a codc. * Wd a over +0 le ey ee ae Wo hone lack of| He Nak and uy He long acl Yo He Moy. Polloweely From He to jo yos Corfe Jee dnote { ne ullok beet (wt Hrd (OX, wll cord Gplly Condy. "
n06-119.png,"The air was fresh and clear and you could see far over west and north for many miles. The real high country of the Rockies lifted up in the distance like a pale water-colour drawing. Between us and that lay a vast stretch of hills, canyons, buttes and malpais.","The ar Wan kel and dey aed yun Worn fey a mios,. The ceed yl Oca uf re Roce, Cota see fey weA qua Up je oA Wy ur the dislarig Le a pale Waly Colous AfAicd—— - Cohen Wy wHdA Wied oy Q VoA (wah of bully ee bt, and \ taval pesarg "
n06-123.png,"""The mine-workings lie north of the town,"" said Dan. ""If we head west we ought to cut the trail leading from Gilburg to the north."" So we swung west, making slow going over rough country, sliding on shale, climbing down into draws, circling a big mesa by a four or five mile valley, sandy-floored. It got hotter as the day wore on and we rested gratefully by a small creek where we watered the horses and drank enough to cure our thirst.","The pune-weling Ui Wty of te torn,” ford Dan. * lf ne Wad wt We orflr te Ge ip bart wal trom one, Yo be noth, So ne wy Vy, valany Jlew oe ov retvafln Cohttheg jp edi. oh yuk | Mite Jon ite Ayes, aircliy a iy he * (ow cy INE wide val | dks —flowceA + StF Waller ao Hey = wwe orn Grek Le Peohe/ grep Pa trek Geel we Le watered He here, aud darnlc cporyt, ww Ute ow Yrs] "
n06-128.png,An hour's riding brought us to a trail that we figured would lead to the miners' camp. We turned north into it and after about four miles it led into a small canyon which opened out into a wide shallow draw. Here in a dried-up creek-bed we found the miners at work. They were scattered over a fairly wide area working singly or in pairs.,"bn hour Ad~ maps ws to a fal ef we Ohirred wovtA lao fo He ned COM> . We tuned nity ute U and afler word for rule U Ud leben wna (qo whacky Opered tnd nhn 4 inthe Caahlen. Ahem! [erat Uned -uyo crack -hed Le Jeref He wr oh elk. Thy Wye — 1caMLtnech Over a lar, LvAL cYpen, git Sis ar ee "
n06-133.png,"We didn't approach unchallenged. Just short of the diggings there was a roughly-built shack and as we got near someone inside bawled out, ""If you come any closer, I'll sure blow your whiskers off."" ""Take it easy, mister,"" I sang out. ""We don't aim to come any closer and we've got no whiskers so as you can see. Just you go and tell Nick Dowd we've come to talk to him about what happened last night.""","We wdA approadk un callers WA hh of Hn Cissy Hye Way Pout, - bull Bhald and 0% Wo Got hey WOrerg Onpett baked ord \( on a dane VW sve blow A Yor aalen d| - Tale gy (or pad , Won ont, “We don't Gun ‘Yr Cong an ULows onck cole ge wo nAdwls, ‘So 4 Nom Che dh WA yeu 42 Onel kM Made Dowd we've ang to alle A fe Wn @or.4A le hiapysred lev ny. "
n06-140.png,"""Oh,"" said the unseen guard. He blew a whistle then, loud and shrill. The gun barrel peeking out through a hole in the shack never wavered. We sat our horses, waiting. ""Looks as though they're expecting trouble,"" I said. ""Where there's gold and women there's always trouble,"" observed Dan, shifting about in his saddle. He was never long on patience.","ae su4A re Wwe, gerd. H2 bh a Wwrakke tren, lord Gl Goll the jun bevel peel ond roof a bok We Gack wy Waveed, We yor ty horses | way. : l ou kee tn Heol Hasse expec Houle,” (yaid, ~Whve Mares fla ond Word Hurts ube pole |” a lateite Dan Jet aleorA tr bi, duechhhe, Me Wa nvyu Mein aN por once ‘ "
n06-148.png,"I saw several men running down towards the shack. They were all armed with rifles. As the nearest of them came round the shack, his rifle at the ready, I saw it was Nick Dowd, still wearing his blue check shirt. He came up close, eyeing us suspiciously. ""We've come 2a-calling,"" I said. ""Can't see no reason for calling,"" he said. ""Still long as you're here you may as well stay a while.","Ll saw sevéral meu running down roweard/s the shat. The yy ere Bl armed with pifls. As Fhe nearesh of “hem cave round te shat, bis rifle at the ready ,Lsaw sh was With Powel , stil wearing his bloe check shot He Care ep Ces 1eE veltg “us suyocreush , “he ve CF e GS an ’ . ¢ come La-aWng, L sar Caar cce 2e rEeasog for catvg | “ he sat."" S4hei¥ (ong 2S poarne here you 4May 45 uedy Stay a whe, "
n06-156.png,"'Light an' come on in."" We dismounted and one of the miners who'd come along with Nick Dowd took our horses off to water. We followed Nick Dowd into the shack. They'd rigged up a stove of sorts and on it a huge blackened coffee-pot steamed. Other miners followed in at our heels. Nick Dowd found us a couple of boxes to sit on.","Cghkt an’ come ony, “be Mimountel ancl one Of Me anners whe ie aleng ale Mik DPowol Fook our 4erses Off Khe ware-. he followed Nick Donel rte he shack. They ‘of ng ge wo @ Ssfove COL sork aetof C7 F a Au ge 6a Cheeere coffe p04 SkeavvcH, Cther vues fYellewec! 1 @F4 oar heel. 44K Lowel fount wus @ Cocvole of Boxes Fo srk oer, "
n06-163.png,"A small man in bib overalls and a battered Derby hat fussed around the stove. ""2Ain't exactly the Ritz Hotel but we've got our little comforts,"" said Dowd. He introduced the men who'd come in as Roper Smith, Shorty, Mick Golightly, Swede and the Sodbuster. This last was the little hombre in big overalls. Very soon he had tin mugs filled with hot black coffee sweetened with molasses for all and for us there were two plates of beans.","A smal mae ty Cb Cleats Gaul @a@ 4aheecf Derb- pnb fessed arecnct the Sleve. ""2 Awe & exact, Mie Kitz Kofe/ bur neve Ie* aur thle Conyers ""satel Diowel. te pateoAtnced He mec whe A come ra as Koger Sruth , Sharh, , Keck Ge ligttt, , Swede anc Sec buste-. Thee Cask was the title hombre rm big overale. bécy soon te hal 4 ree g 5 pile wt fet EbBlacél coffee Swectened with rmelarses fer Gl aed fer as phere neve AL-@ /? lates @L beans . "
n06-169.png,"""They gives you the wind,"" said the Sodbuster handing them to us, ""but it's all we got as of now, apart from a few sacks of gold dust."" He winked at his partners. They all watched us as we ate the beans. Then when we'd finished and I'd rolled a cigarette the man called Shorty said, ""You were saying when you came in that 2somep'n happened last night.""","C Ney GCS yea “Ke wn ct, “ sazvt he S0A bu Ser Aandierg they? fo aS) “ Buk JAE av ane GOK as Of now, ape-4 from a fer sacks ef 90 dat.“ He winked at ts partners. They a¥Y watctedl ws as we ave the beans. Then whee wel ol fins hel aacl Lot rolteH a argare he He nie cated Shorty, sarc a oe yey a4en you can 1h t-hak Csomep 4 haygaecca last “e Al GgAF - "
n06-175.png,"""Yes,"" I said. ""Something happened all right. After you'd left the meeting, mister"" - I looked across at Nick Dowd - ""someone cut down William Appleton outside the Palace with a shotgun."" I paused and watched my words affect them in their different ways. ""That's sure bad news,"" said Dowd, sombrely. ""It 2jest about leaves everything wide open for Mr. Pell and his bunch,"" observed Shorty.","“ Yes,"" L ser. ""Something pagpencel al right. Afper you ot tefl 4he nie€ 4g yp PSC “— 7 Jooked acrass @th WWtkh Dowdl- “remeone cack down Williasn Agaleton antiwle Pe alace we a shelgun, “L pause! ancl watehed my wore affecr +hem 2 Met Aifflereif wars. lal > eve bal ews,” satd Dowd ,sonbre/f, ""46 Bask about seaves eves Mang wide gpen Me A A el hes beach."" hen Shorty . "
n06-182.png,"The rest of the men there said nothing but you could see they were hard hit. They were simple men who knew a lot maybe about digging for gold but were babes in arms when it came to dealing with owlhooters and desperadoes like Pell and Fenton and the rest. ""I guess we'd better hold onto the gold right 2hyar, Nick,"" said the Sodbuster.","The ret af te ween Pere sat 1 otha ug but yeu contd «ee they were hart th The y were sraypre wigan who knew a (ef maybe abou al aging for gotl 6uh were babes (hh armas when ""4 came to clealry nite oulhooters ancl aesperadoes Che el and Feufen art rhe rest. “L guess we'll beter held onto the gold reghk Layer, AWCck, "" sarc Ahe Sedbuster, "
n06-186.png,"""Yeah,"" said Dowd dubiously. ""2Mebbe we'd better."" Surprisingly Dan Maffrey came in at that point. ""If you do,"" he said, ""you'll be sure asking for trouble. They'll be on your necks before you can say 'knife'. It wouldn't be the first time they've held up a diggings at gun point either. They've done it before and got away with it.""","/eah, “satkh Dowof Ac BO ashy, Sm SYebbe we or beter."" Sugorisungh- Can ""ta ffpey Came tn at that pevrt, ""Yo vou ae, he sat, ""sce, 4 C sure asliig for rrocble. They W be 07 your rects before you can say “baile, LF woulda K fe He Lorst Kure they ve Fell Wo a ag gags ar gue ok exer, They ve aene *4 before ancl Sat away wth /%, . "
n06-194.png,"""You're 2durned tootin', mister,"" said the man called Roper Smith. ""We've got five rifles among us and a few six-shooters. But most of us 2ain't 2eddicated in shootin'. It'd be a 2massacree, 2yessir."" ""If you'll take a chance on getting your gold to the bank, then we'll abide by what we said at the meeting,"" said Dan. ""We'll watch the stage out of reach.""","4 C Jou te Cdlerned footie,” aq Stew, sete rhe rar catleil Koge~ Sruth, “he ve Get five rifles among “Us aad a few sry-shooters . Seat west Of as lank Cedtlicatec( 12 shoot! LL be a Cmassacree, Geressir.” fe you UW fake a chance ex geting our gol te the bank; then welll asicle 6, whark re sar af te ve7€€ F719 : sac lan. “hed wath He Stage act"" Of seach,” "
n06-201.png,"I couldn't quite see how all this fitted in with Dan Maffrey's aim to avenge himself on the Fenton bunch but still it was a handsome offer so I chimed in too. ""That goes for me, gentlemen,"" I said. ""If they do try and hold up the stage, it'll be a couple or three of them, no more. I reckon we can deal with them all right.""","S coulda? guile see hew all this fred in with Dan Maffrey > atin to avecige himself on Me Festeg bunch beh stl st was a haudlsome offer L charred 1 foo. That ges fer me, getHemen, Laud, “Hf Mey a he aud held «a the stage , WU be a cope or three Of -hemn 00 w200¢, L reckon we @r Cea/ with them all night, . "
p01-147.png,"Mr. Copthorne knew a way round by the side of the church where there was a small open outbuilding where the grave digger kept his spades and forks and tidying up implements. It might be open. It was. He entered, and seated himself in a huddle upon an upturned wheelbarrow. His curious headgear fell off. Strange things were going on in his bewildered brain. When a man was drowning and towards his last gasp it was scientifically supposed his whole life came up before him in some cinematic kind of sequence.","brves & wo dunal By fle poke of He Buh pbee Hee yma 9 tell een toe ssibdle whee he prove Mgt, Begt Aen spaces and fer avo Potqip ap farphrrenh Ld wight Be wor. St sna. Ve tere, ancl peated Ansell gan MAM ayn an ep trmecl prbetbetron, Mc niou, Readgea, fll fh Phanye Hthiry were goinp on an hin Aaptloered brern.. Albee. A tae ie drow ring asd Aanmelden Atak Se ac eel A Affe Cane Lup before Ady tne Some Cwnrete "
p01-155.png,"Mr. Copthorne was on dry land in a church outbuilding, but this was happening to him now. He saw himself as a sulky, ugly, malformed, repressed boy, then a young youth. He saw himself refusing baptism according to the sect his parents belonged to. Walking out of the chapel later on. Continuing on, his leaping mind flashed pictures of chicanery and corruption, the growth of the deadly decadence and absorption in debasement and Satanic debauchery.","Ky. Cophlorus boas Ay bate 0 clansch eke ck belay, teat thas ims bypeanip t2 baru rors. He sur tenis asa sable, tiple, wee fosvatel , peat weed foe Meas yey poll fle Sat) bert, Mefactif Leyplainn acer clay 40 the 2h has yacttiaty bklopal fo as aut of bhe hep Mle on (onhucus ou, bers 4agey uertrod Llaskil yschise off the - Canery auol Carp (ate, fle foot of bhe ca - AL, claackerce aot abgottion 1 cbbxae- ttt tof Satacurc Melee char "
p01-168.png,"He didn't know what to make of it, but it was Mr. Copthorne all right. Perhaps he had been attending some kind of fancy dress do in London. Very strange his eyes looked. Mad, hunted eyes, as if the poor fellow had rocks in his head, so the verger described afterwards. ""You're very early about, sir,"" he said, trying to speak normally.","Nhe cheala't kiraw What be mate of st, but i was ftv. Copthorne allright, Perhaps he hed bee att ececliing Some krud of foncy vess che In Loudon. Very strange las eyes looked. Mad, hun fed eyes, as ip “be poor fellows bad vocks /u his head, so tke ver ger dsarbed offer wards. “oe ve very early abouf, sik, “ fe sald, Aeyrieg fo peak wovmal fy "
p01-174.png,"""Yes. I travelled down from London as the dawn was breaking, and the thought came to me I'd like to take a look at the church. I've never been inside. Very remiss of me,"" said Mr. Copthorne. The verger led the way in. ""The stained glass windows, sir, they date back to the fourteenth century.""","upee. FD dntlllal atin. hn hapten, PAM aire ern Corte, Canal phe Mocglif m2 hme PALE ge Se ae Ctenetoens, set, Kieg Merb La KZ Pha facrteen Zl <2 faorgy "
p02-000.png,"There were few passengers on the plane and Gavin was quickly through the customs. ""Gay!"" ""Gavin!"" The girl and her luggage had disappeared and they were alone together. The porter brought Gavin's bag out to the taxi. ""Just a moment, darling,"" Gavin pressed her hand and smiled. ""I want to check up on the flights back.""","There were fan possengers on the plor2 ard Govin, was quiddy trough the astoms. , Gay!"" , Gavin!"" The gd Qed her luggage had dicapacsed and tha, wee done together. The porter loraugnt Gavin's bag out to Ane Taxi. , Jud a moment, darling,’ Gavin presed ber hand and cmiled. , | Want to dhredk UO On tea flights lack.‘ "
p02-008.png,"Gay went out to the waiting taxi, and then found that in the excitement of meeting Gavin she had left her sun-glasses on the veranda. She went quickly back to fetch them. Gavin and the girl who had got off the plane with him were talking. He was writing something in his pocket-book, with a sick feeling of despair Gay knew that of course it was her address.","i west Att LO G4 Metra g Pear; ceucl here octet eee! 127 He Lxe/4ez7ectk Af 727 26 7 249 Pree 2 he Loos eV fer peer - pleor es Oz Ke peraccecmae. Ke weed Geerchly bah fo rek Yhece. pereres cee O he pve whe lac goK of he ple © Met Mian tela ""2Chizieg He veo tere¢7 229 gone Hl +1g vie Hei Pockid- book, wi a ova yee Zrz9 Of Cle aprile (fey fier ete feel Gf Coeeise "
p02-017.png,"Gay, sitting opposite Gavin on the terrace could hardly believe that she was the same girl, miserable, shy, who had sat at the little table for the first time a few days ago. Gavin raised his glass to her and smiled and Gay's heart turned over. ""I'd like to do that."" Gavin drained his glass and refilled it.",oy ales oppor Cavin on tle krracc Contal Feanolly Modan Hb ote war Ke come geal Set oh oh ted eh anot iy 7 hak Kael cum oh hh anit cihdliag ah 
p02-022.png,"""And then we'll go for a stroll along the beach. A moon like this mustn't be wasted."" He gestured towards the bay where the full moon was just rising over the rocks, then laid his hand on hers. Gay smiled at him again, happy beyond belief, knowing that now Gavin was in love with her and her only, yet remembering for a second the kisses she had seen him giving Elaine.","""And Aon wo ' QO 90 (or 0 Ara along, Ase beac. A wan ilo Aus Wusin't BO wosled | Kio opstuted hanourds Mo boy Wire ho Sul WOON WAG jus rsiNg aver Ao (ode , Mien (oud We Lond on Ved . 4 muuilod Qu Wu 0G0}0, WapPY baond Gate?) URa.oINg Mo vIN wuad AN Cove UdLor % bar Oy veh WOWOONING Yor Qa mMecond Abe lussos yo WO eon uw Ring COUN - "
p02-027.png,"All that was part of the past, she would put it behind her. She would never be jealous again, would even take Larry's advice and look the other way if need be. ""I say!"" Gavin was looking over her shoulder. ""That's a pretty girl!"" Gay glanced behind her, ""Isn't she lovely, she's French, a very well known model I believe.","OW Mod wos port & Me park, Ro woulbl pul if BBuncl hor. Se woulel rurer Ge 4eaflous agaun would even joie Lowy 'o acto and Took Re other way Y rood Qe. ""7 aay!"" Gaven a0 Looking aver Ker Mouicer, Thats a pilly gue!"" Gey qlonceal Behuner Ror, tani he Rovidy » dla’ “endo vey wll Drow moctel 1 Geduove’ "
p02-069.png,"Gay, a little puzzled, went through to the bar. Doc and Lilyan were sitting just inside having coffee. ""Come and join us and bring your boy friend,"" Doc called. ""No, Doc!"" Lilyan remonstrated. ""They want to be alone."" ""I've booked a table at the cafe*?2,"" Doc said, ""they are packed tonight so come and join us if you can't find a table for two.""","yey, 2 Chle [RGfCL, 40EreS Maecccle 40 fhe Lae Lec and Ad hgar wee Sifter few 209150 AE Aacwrip Coffee , “LOM ert Ybtl2 ted Bart! Aeer7G yee bey feted,” Lo ceeene. ""Nb, Lee’? Ae lye 0le12 001 SLE, \ fttlg Weed Ao be adore."" "" /é tected 2 soble at fle Ctl Fd hl Stull, “Mey Ake LHC Deven tll SO Clee Ara ybtce tof 16 On art gor 2 ttle fae suo,’ "
p02-076.png,"Gay thanked him and walked out on to the terrace thinking that perhaps Gavin had bought a drink and taken it outside. She looked round scanning the tables, then caught her breath, a cold hand seeming to clutch her heart. Gavin was seated at a small table in a shadowy corner talking animatedly to Simone. As Gay watched he offered the girl a cigarette and lit it, his hands cupping hers in an intimate way.","Gon Roukeet bur ud oer Or ar lo RA erooe HUkeug Kat pelos Gown Led Loug\aq dhiuk aud lobe i achidk. KEK Roorkee, nowud ACORAAAAQ, Ra deters Wits CCL QRA LA [82 OM oy Cold Laud ALE AMG AD Chtrhol Les 2 York Govi p04 ALOE AA srr lobe ~~, 6 AM_ASOAOA4 CO Mer} Latter, OLA Lahey Lo AURROLLE | Cy Gog moaoiee.rzck 2A CXfesel Rv Geek Cx A Qoretee Quid LW IL, Rik Raid Cup plug Boy tin as 4. bia L004 . "
p02-081.png,"Gay stood irresolute for a moment, half decided to go back and join Lilyan and Doc, while she wanted to do no more than run upstairs to her room, knowing that Gavin although he had told her that he loved her, was already flirting with a girl that he had only met a few minutes before. Larry's advice flashed through her mind, but she turned away, giving a little gesture of hopelessness, knowing that her pride would never allow her to look the other way and aware too, that her love for Gavin had already lessened, although she was suffering the pangs of jealousy.","Coy ALOOSA APHOLK Lor a PaQuarat LAcf BLCIALS LO GO LAK Oud jore Urtqou aud YOO PRK ahr Darelect I> do no prior Kore PO paiyatorda to Lar soon beemosrding Kort Gowns OHM Lomg Le Lad tera Pu iLook Lk Aoprck Lax, ras Grade, LUMA prikLa gut Kk RA Rod Orta pred an Yrs prrprredag belo, LOwtys adisice Lawkwr Wvaugh RBs prac berk AL Ar berurrund CHDK | GQWOAMG, oa Lldee Yar Of FAH RAASAM prtctog. fer OMA Mad LA "
p02-090.png,"The others were all dancing and as Gay drew out a chair and sat down Gavin, without a word, swept Simone on to the floor. ""It doesn't mean anything,"" Gay told herself desperately, trying to understand Gavin's point of view and remembering the advice that Larry had given her, while she felt wretched beyond words.","fhe ethics weee 2 Glaricerg rt aS LY eee eek 2 Chcec? az 2K Hocwe fever _ tethered 2 1d. Steger Se200e Oc to %*the floce, "" 4 pesca? pgorecec B2plece2, e JY AOA Beets Vega , Ay po 40 Grater SW jaw [fbb Of, ftELO 277"" O17 C007 bee Jbl SIEVE S M1a¢ ABecey Aro” (freee Att, twlerle flee "
p02-101.png,"His behaviour was not only boorish and in the worst of taste but it was unkind beyond words. She fumbled with the cigarette packet which lay on the table not wanting to smoke but needing some action to help her control her feelings. ""Come and dance,"" Doc's cheery voice came as a lifeline and Gay got up quickly, managing a smile.","As Lehaviour Wat net 7 Ae sae ha worst of a dad jf quat ha king bey tool werd. (L. Ve bfe ct wi fl, HL, erpacede aclet ehicl /ny Ou A J be er oe) /, ieeke Cad a Cow 4 —. ‘ Ls}, Ler coufrof Ler forty: ‘Covnt anf dares, ‘ es ak voice Cane af a Lf a ee boy ger y pS; maha fo q re "
p02-105.png,"As he swung her on to the floor Gay saw Gavin and Simone go through the doorway that led down to the beach. Gay closed her eyes for a moment in disgust. She was fully aware that Gavin would make love to the French girl on the sands, and no doubt he would come back soon and after Simone had left expect her to accept his kisses on the way back to the hotel.","Me he surg het ov 0 tre floor boy Som Gavin aud Sjuane ge Sirsug’ hae foivway Jat bel gown fo foe beacLy, bay c osed her ees for a aromant in obsguct . She wor fal avyare Hat Gaver Would wale love for fhe Freals gitl ote fhe Satpethy td 0 doubt he weulol caere back cv ancl er Dane hacl tofb pect her #0 acoprhe bisa on bbe pay Lacle ky Mee bape "
p02-109.png,"""And that's the man whom you have been eating your heart out over?"" Doc nodded towards the door. ""You may consider him a man, I would say he was a mentally adolescent cad."" ""Oh, Doc ..."" Gay protested weakly, ""you don't know Gavin."" ""I've only met him today but I think I can safely say that I know him a great deal better than you do.""","S Senos Dalabase a Ms And Hd’ Hh. man fe . you have . egle our hewt out over?"" Doc nodeel towards the dase.‘ You may, consider him a man, 1 would Say he was a ats adolescet cad.’ Oe Pag bay prdesed wea Ky * vou BT bw bon.” 1% only mel fim dedey dE thal” Econ sobely sau thal | dee Ls, a areal pe Lele than You ps lr. Cl”... ( "
p02-115.png,"Doc gave her hand a shake. ""Wake up Gay, and don't even contemplate throwing yourself away on a chap like that. You're a fine girl, intelligent, and pretty, and I had thought you were sensible too. Don't make a fool of yourself over someone who doesn't care two jots for your feelings. If he behaves like this now what is your married life going to be like?","bee gave her hand a shake. , Wake up Gay, md olen t een contemplate throu) ng yourselP quay on a chee like that, You're a fire girl, intelligent, anc! preity, anc! I bad thodghl you were sensible feo. ben’? wigke 7 foo) of yawselP aver someome who adesn'l care wo 908 for yeur Poctbinge if he behaves like tis row what 15 your rare, hfe young fo Le the = "
p02-121.png,"Hell."" Doc answered for her. ""Just Hell. Never able to trust him out of your sight and having to put on a brave face and pretend that you don't mind whenever he flirts with another woman. He will you know, always, and you aren't the type who is tough enough to change him.""","SOV. Dot Gusweded fov kev."" dust Ul. Aust han ou off yous : ria pnd nis Pig face aud = tof qu “ll gi ever luo fuck wk audler qoowen He ill you hucw ,olavasys, owcl you aven't My hype gh Rn wud oncugh fo howe. bio. * "
p02-127.png,"Gay nodded. ""I know that you're right Doc, I think now that I do realise that, and in any case,"" she added a little sadly, ""if I did change Gavin, he wouldn't be the same, if you know what I mean."" ""You sound like Alice in Wonderland,"" Doc gently mocked her, ""and I'm glad you're beginning to see that you're wasting your time on that chap.","Gay nodded,"" | knere hak you're reghl bec, /tpuk pore Mab | de pealere phot, ard cy ary cost, the added a hl, Mb radly, “of | ded charge Gaurr, he woeddat 40 the game, of you bron whet | mean."" Yor sound Aihe (eles 0 Miandirtand,"" Lec gly mocked fur, ‘ard eM Geet Aagornety A 00: thal youhemndag goer deme on bhat chap, "
p02-131.png,"Now let him go and you won't have to wait long for the right man for you to come along. If I was thirty years younger and weren't married to the sweetest wife in the world I'd marry you myself."" Gay laughed, Doc was so kind and nice and she hoped that one day she would be able to see the situation as it obviously appeared to everyone else.","Now let him ao and you wont have te wort loug for He eight wan for you to come along. fF { was fhicty years younger and weren't married tothe aweetest ale in dhe world A marry you wayself’ Gay laughed, Doc WA Se ind aud nice and she hoped that one day she would be able to see the artuqhon Og te obviously appeared to veryone. else . "
p02-135.png,"Doc asked Lilyan to dance and once again Gay found herself alone at the table feeling self-conscious and awkward, sure that people were talking about the way Gavin was behaving since they had seen them dining together. She opened her bag to get out her compact and saw Grace's letter. She drew it out and opened it, glad to be able to occupy herself.","""Dec arbol Sen te dance anol ane Fpello, ALR - conscious anol aurhuasel , unre Aah AIK , Soh ot Xn coyack ancl raw Gp oe Ace ‘Ss Sk uw iA wulp anol aptnect st, ie o & ahh Zo cup, Aer sclp "
p02-139.png,"""So glad that you are having such a lovely time, dearie,"" it ran. ""Your cards are lovely. I rang up Miss Harland and have been over to sit with her father and do what I can for him so that she can get out to do her shopping. He's getting on well but is pretty helpless still with his broken arm.","""So ofod ARat yor ane having such a Kovels line, deaue,"" ik nan.“ Your cards axe Kovels 3 none wp Jha Honfand ere ard Rave been over to sit wth Ren fala and do whal Scan fon Rim so dat she can get out to do her Aoppna. He's aglting on welt but in padly helpfon aulP with’ ho noken Qnm "
p02-144.png,"No other news except that Elaine is engaged and going to marry a foreigner ..."" Gay read the rest of the letter then put it back in her bag. Elaine was engaged, to the man she had spent so much time with at her party. That was why Gavin had come back to her. Everything was quite clear now, and to her own surprise Gay felt no heartbreak, rather a sense of relief now that she knew why Gavin had come to see her.","me REN hea ACES CMe. gS ln gaged and gota f, marry & Fetec; ner"" bey read Che test of Che (ter put JE tock cin ber beg , Cane wee on waged, be Che brah, she bel peut So tmuch hme With at ber paely. Td Was why Gown had come back lo ber. Every bing Was guele Pleas new, ond bb her own Supprrse bay fell ho heartbreak rather @ Sense of tehef vow bel she Knew why (oun hoot Cobkwee lb S2e , "
p02-150.png,"Because she was second best. The others came back to the table, all of them making a fuss of her and at once she felt happier. Gay loved them for their warm sympathy, knowing that they were real friends, even if they were new ones. ""That is a pretty dress,"" Lilyan commented, obviously sensing Gay's distress and in a way that Doc, as a man, could not understand, knowing that Gay was as much ashamed for Gavin at the way he was behaving as she was hurt for herself.","Because she wes secon best The other came back Te Tho table ,all oF them makie a fear of her and al ovce She Feit haps . bay Loued them for thers Warn. Syrpoty , Keno unng thet fhe» wer veal eve rl the, wem new one the) tea pret x olen |, bilan commented abuio.dy kasing Gays dither Gad ina waytlal Doc p45 aren, Cold nol Onde rslord , Kn owing The) Gay Wat ar eh Gslamed for gow al The Way he was Belang AS She wos hacd for hersel F : "
p02-155.png,"""I made it myself,"" Gay tried to speak normally.",KOTO | 
p03-004.png,"Diana Wills often sat on the brand new seat outside the hospital gates and thought vagrant thoughts. At one time she had watched the workmen constructing the round- about, which was to put St. John's Casualty Department out of operation - in theory, at least. She would think of herself as a stranger in these parts studying these cross- roads. Which one to take?",ba Oriner “MINS Ofer BAF =r bine ~4Rres Hen ghls. &h ene pie she Wad — Akon \ Seating Pac ren not - : adn) oA Ss paF an =f ep Haley — ie oD fm 4 ten - Bing. ran | tte a Ae pn Gg ene. youks me eee LA Re o\ Y' oe roe CLoess eA ANS Mee a es 
p03-009.png,"""If I were a tramp I would simply blow a feather,"" she decided, rather envying the gentleman of the road his freedom of decision, and wishing life would sometimes allow serious-minded women doctors to blow a feather and follow its airy directions accordingly. ""If I were needing a job I'd go to London, of course,"" she went on.","‘S| mere atwxrp lod sirpy Bow a featur, he Recitah ww ewig Me pelle ee ok wad Ls Gecko of decision , and widiae [le weld serdduice alles series rowed dali, Miedinee te che, «4 decthes ad “lhe de Oe Kc eee ee wok, a 4 ge be London, of couse Gn ae es, "
